Date,USDINR_Close,USDBRL_Close,INR_BRL_synthetic
2021-05-25,72.83660125732422,5.31850004196167,13.69495171244922
2021-05-26,72.80490112304688,5.330699920654297,13.657662634686574
2021-05-27,72.67250061035156,5.310500144958496,13.684681033168399
2021-05-28,72.68299865722656,5.2382001876831055,13.875567189686729
2021-05-31,72.39350128173828,5.23799991607666,13.820829026656819
2021-06-01,72.48719787597656,5.216599941253662,13.895487231584854
2021-06-02,72.8550033569336,5.149700164794922,14.14742626279387
2021-06-03,72.96510314941406,5.07450008392334,14.378776616947306
2021-06-04,73.04419708251953,5.076300144195557,14.389258910555391
2021-06-07,72.90969848632812,5.044600009918213,14.453018741422513
2021-06-08,72.80940246582031,5.045199871063232,14.431420821089564
2021-06-09,72.97530364990234,5.034900188446045,14.49389281189012
2021-06-10,72.98529815673828,5.061500072479248,14.419697147408767
2021-06-11,73.01229858398438,5.054500102996826,14.445008823067427
2021-06-14,73.23159790039062,5.117000102996826,14.31143178158268
2021-06-15,73.18080139160156,5.058599948883057,14.466611736664401
2021-06-16,73.3447036743164,5.043799877166748,14.541557052322286
2021-06-17,73.8240966796875,5.054299831390381,14.606196534125939
2021-06-18,74.25389862060547,5.007400035858154,14.828832945015554
2021-06-21,74.1438980102539,5.0960001945495605,14.549429980311753
2021-06-22,74.13520050048828,5.0131001472473145,14.788294333436728
2021-06-23,74.33219909667969,4.957099914550781,14.995098016582094
2021-06-24,74.24690246582031,4.965199947357178,14.953456709299218
2021-06-25,74.19029998779297,4.912700176239014,15.101735771831773
2021-06-28,74.21299743652344,4.91540002822876,15.098058552777795
2021-06-29,74.285400390625,4.924799919128418,15.083942822142486
2021-06-30,74.28759765625,4.955100059509277,14.992148849483977
2021-07-01,74.37100219726562,4.969200134277344,14.966393018517694
2021-07-02,74.54499816894531,5.045102119445801,14.775716408518209
2021-07-05,74.48179626464844,5.059199810028076,14.722050731622536
2021-07-06,74.31780242919922,5.088459014892578,14.605168718405828
2021-07-07,74.76290130615234,5.195300102233887,14.390487524292508
2021-07-08,74.8218994140625,5.231200218200684,14.303008161251022
2021-07-09,74.72139739990234,5.257999897003174,14.210992556787652
2021-07-12,74.4905014038086,5.257900238037109,14.167347806434902
2021-07-13,74.54170227050781,5.172699928283691,14.410598585648259
2021-07-14,74.65910339355469,5.162399768829346,14.462092580343656
2021-07-15,74.46910095214844,5.069900035858154,14.68847520176864
2021-07-16,74.53700256347656,5.110000133514404,14.58649718512115
2021-07-19,74.63179779052734,5.1153998374938965,14.58963134093746
2021-07-20,74.99340057373047,5.250899791717529,14.282009474265877
2021-07-21,74.5270004272461,5.219900131225586,14.277476302932222
2021-07-22,74.44020080566406,5.187300205230713,14.350470931025136
2021-07-23,74.4520034790039,5.1996002197265625,14.318793817367597
2021-07-26,74.44889831542969,5.19789981842041,14.322880570263466
2021-07-27,74.28949737548828,5.1753997802734375,14.354349524581705
2021-07-28,74.5022964477539,5.169099807739258,14.413011785187024
2021-07-29,74.38999938964844,5.114799976348877,14.5440681421819
2021-07-30,74.25199890136719,5.080399990081787,14.61538442766823
2021-08-02,74.37909698486328,5.208700180053711,14.279780830866772
2021-08-03,74.33200073242188,5.174600124359131,14.36478161520313
2021-08-04,74.21440124511719,5.196800231933594,14.280787779580272
2021-08-05,74.18399810791016,5.1682000160217285,14.353933260697213
2021-08-06,74.08200073242188,5.245200157165527,14.123770020714579
2021-08-09,74.49140167236328,5.23199987411499,14.23765356740643
2021-08-10,74.46620178222656,5.231800079345703,14.233380605693828
2021-08-11,74.43550109863281,5.188300132751465,14.346799374375841
2021-08-12,74.10299682617188,5.218200206756592,14.200872693658319
2021-08-13,74.26010131835938,5.252200126647949,14.13885600847307
2021-08-16,74.216796875,5.247499942779541,14.143267781664465
2021-08-17,74.13500213623047,5.259699821472168,14.09491124067236
2021-08-18,74.364501953125,5.294300079345703,14.046144124553543
2021-08-19,74.2697982788086,5.378600120544434,13.808388170580498
2021-08-20,74.4292984008789,5.414100170135498,13.74730722778928
2021-08-23,74.30149841308594,5.379000186920166,13.813254476874906
2021-08-24,74.10590362548828,5.379899978637695,13.774587616822844
2021-08-25,74.1447982788086,5.245800018310547,14.13412597125415
2021-08-26,74.0999984741211,5.210999965667725,14.219919202134577
2021-08-27,74.15599822998047,5.251599788665772,14.120649176280935
2021-08-30,73.49659729003906,5.2027997970581055,14.126355069744815
2021-08-31,73.41120147705078,5.182899951934815,14.164117030591306
2021-09-01,72.99669647216797,5.1493000984191895,14.176042389640022
2021-09-02,72.98509979248047,5.184599876403809,14.07728687504909
2021-09-03,73.0542984008789,5.18179988861084,14.098247707605635
2021-09-06,72.99449920654297,5.189799785614014,14.064993298755333
2021-09-07,73.11000061035156,5.169300079345703,14.143114055705073
2021-09-08,73.3904037475586,5.169600009918213,14.196534278620076
2021-09-09,73.78900146484375,5.3206000328063965,13.868548849728722
2021-09-10,73.53800201416016,5.196499824523926,14.151448955527925
2021-09-13,73.52429962158203,5.247000217437744,14.012635139071138
2021-09-14,73.54080200195312,5.213200092315674,14.106652478264404
2021-09-15,73.65080261230469,5.238900184631348,14.058447387175667
2021-09-16,73.43800354003906,5.221700191497803,14.064002307067339
2021-09-17,73.56490325927734,5.256800174713135,13.99423619203707
2021-09-20,73.69609832763672,5.289700031280518,13.931999525840135
2021-09-21,73.65899658203125,5.323200225830078,13.837352242474623
2021-09-22,73.7927017211914,5.268899917602539,14.00533372719075
2021-09-23,73.8749008178711,5.287700176239014,13.971083525090515
2021-09-24,73.83999633789062,5.3018999099731445,13.927082289688988
2021-09-27,73.81289672851562,5.336999893188477,13.830410006700916
2021-09-28,73.82530212402344,5.390399932861328,13.695700327162097
2021-09-29,74.16329956054688,5.427599906921387,13.664105835430558
2021-09-30,74.3219985961914,5.414299964904785,13.726982080406108
2021-10-01,74.25440216064453,5.441699981689453,13.645442124795567
2021-10-04,74.152099609375,5.367899894714356,13.813987045919172
2021-10-05,74.57279968261719,5.453199863433838,13.675053464051704
2021-10-06,74.56320190429688,5.475500106811523,13.617605780253795
2021-10-07,74.76000213623047,5.491899967193604,13.612775648285032
2021-10-08,74.83000183105469,5.517000198364258,13.56353074869222
2021-10-11,75.30580139160156,5.506899833679199,13.674808633896872
2021-10-12,75.40260314941406,5.535999774932861,13.620412972348525
2021-10-13,75.48390197753906,5.531499862670898,13.646190699007171
2021-10-14,75.3062973022461,5.512499809265137,13.661006786009317
2021-10-15,74.99500274658203,5.512199878692627,13.605276368238156
2021-10-18,75.00589752197266,5.458399772644043,13.741371216135729
2021-10-19,75.2354965209961,5.511300086975098,13.651134094258591
2021-10-20,75.12010192871094,5.5833001136779785,13.454426665097508
2021-10-21,74.80919647216797,5.59630012512207,13.367616961132187
2021-10-22,74.86540222167969,5.657800197601318,13.232245679764308
2021-10-25,74.99369812011719,5.649199962615967,13.275100654321673
2021-10-26,75.08989715576172,5.554399967193604,13.518993518520663
2021-10-27,74.88890075683594,5.564799785614014,13.457609193854003
2021-10-28,75.05000305175781,5.534999847412109,13.55916985017578
2021-10-29,74.79720306396484,5.644899845123291,13.250403924984287
2021-11-01,74.92829895019531,5.633699893951416,13.300016039306882
2021-11-02,74.82990264892578,5.678899765014648,13.176831031588522
2021-11-03,74.71199798583984,5.678599834442139,13.156764020012954
2021-11-04,74.43550109863281,5.5524001121521,13.40600453769924
2021-11-05,74.47810363769531,5.6016998291015625,13.295625597568051
2021-11-08,74.19110107421875,5.541100025177002,13.389236927165708
2021-11-09,73.91850280761719,5.543099880218506,13.335228374904073
2021-11-10,74.17479705810547,5.479100227355957,13.537769703092275
2021-11-11,74.40489959716797,5.4899001121521,13.553051617910121
2021-11-12,74.32209777832031,5.3979997634887695,13.76845146993585
2021-11-15,74.33999633789062,5.457600116729736,13.621371069310975
2021-11-16,74.43509674072266,5.456299781799316,13.642046756488204
2021-11-17,74.45860290527344,5.502200126647949,13.532514483553529
2021-11-18,74.25980377197266,5.52869987487793,13.431693789240507
2021-11-19,74.17440032958984,5.556399822235107,13.349363383240586
2021-11-22,74.30259704589844,5.611599922180176,13.240893519905631
2021-11-23,74.42980194091797,5.585599899291992,13.325301361157713
2021-11-24,74.4469985961914,5.570400238037109,13.364748566509638
2021-11-25,74.625,5.605199813842773,13.313530735461706
2021-11-26,74.50579833984375,5.565100193023682,13.388042578863718
2021-11-29,74.98159790039062,5.607800006866455,13.370947217907132
2021-11-30,75.05490112304688,5.6006999015808105,13.400986027096803
2021-12-01,75.0509033203125,5.620871067047119,13.352183749651442
2021-12-02,75.01789855957031,5.6915669441223145,13.180535219223128
2021-12-03,74.9834976196289,5.643321990966797,13.287120199707577
2021-12-06,75.23400115966797,5.65009880065918,13.315519571249029
2021-12-07,75.39129638671875,5.688000202178955,13.254446854245524
2021-12-08,75.40859985351562,5.611800193786621,13.437506192221159
2021-12-09,75.38330078125,5.531599998474121,13.627757032692948
2021-12-10,75.59919738769531,5.571100234985352,13.569886413629407
2021-12-13,75.70999908447266,5.60866117477417,13.498764986016665
2021-12-14,75.82689666748047,5.679699897766113,13.350511124241617
2021-12-15,76.04720306396484,5.680600166320801,13.38717755825067
2021-12-16,76.2114028930664,5.679399967193604,13.418918078193602
2021-12-17,76.1675033569336,5.687399864196777,13.392324291531173
2021-12-20,76.00599670410156,5.693059921264648,13.350640561537897
2021-12-21,75.75869750976562,5.741300106048584,13.195390610212518
2021-12-22,75.6864013671875,5.74399995803833,13.176602005588393
2021-12-23,75.45850372314453,5.652999877929688,13.348400026992373
2021-12-24,75.06739807128906,5.671795845031738,13.235208057963694
2021-12-27,75.31500244140625,5.67110013961792,13.280492424258348
2021-12-28,74.98030090332031,5.624100208282471,13.331963892268263
2021-12-29,74.74500274658203,5.627500057220459,13.282097198858168
2021-12-30,74.57029724121094,5.702700138092041,13.076313927696715
2021-12-31,74.43119812011719,5.570199966430664,13.362392475796888
2022-01-03,74.51380157470703,5.569300174713135,13.379383268481325
2022-01-04,74.4032974243164,5.68120002746582,13.096405172254611
2022-01-05,74.53489685058594,5.676199913024902,13.131126104201211
2022-01-06,74.43009948730469,5.705635070800781,13.045015771900477
2022-01-07,74.41929626464844,5.682400226593018,13.09645454334142
2022-01-10,74.2699966430664,5.632199764251709,13.186676565427874
2022-01-11,74.05699920654297,5.662199974060059,13.079191753349658
2022-01-12,73.81529998779297,5.567299842834473,13.25872542733597
2022-01-13,73.79910278320312,5.533199787139893,13.33750914881565
2022-01-14,73.97229766845703,5.526700019836426,13.384532795873803
2022-01-17,74.37899780273438,5.533299922943115,13.442068718222094
2022-01-18,74.25509643554688,5.5157999992370605,13.462253244464586
2022-01-19,74.61969757080078,5.565700054168701,13.407064132913655
2022-01-20,74.44920349121094,5.43720006942749,13.692562815524656
2022-01-21,74.45220184326172,5.418099880218506,13.741386000484573
2022-01-24,74.41320037841797,5.457099914550781,13.636034073703327
2022-01-25,74.6447982788086,5.486100196838379,13.606167514371345
2022-01-26,74.77999877929688,5.440703868865967,13.744544930522684
2022-01-27,74.8949966430664,5.429166793823242,13.794933824518777
2022-01-28,75.20929718017578,5.40348482131958,13.91866539227346
2022-01-31,75.03900146484375,5.362599849700928,13.993026436426852
2022-02-01,74.55580139160156,5.303100109100342,14.058908913233731
2022-02-02,74.74549865722656,5.264500141143799,14.198023868033724
2022-02-03,74.82240295410156,5.260900020599365,14.222357897152582
2022-02-04,74.6438980102539,5.282899856567383,14.12934184574048
2022-02-07,74.64219665527344,5.326900005340576,14.01231421285168
2022-02-08,74.6583023071289,5.262599945068359,14.186581364044597
2022-02-09,74.69519805908203,5.258399963378906,14.204928985866816
2022-02-10,74.80889892578125,5.234499931335449,14.291508244741856
2022-02-11,75.53839874267578,5.248700141906738,14.391829729338344
2022-02-14,75.34100341796875,5.249956130981445,14.35078723293717
2022-02-15,75.6854019165039,5.214000225067139,14.515803346657764
2022-02-16,75.17479705810547,5.157899856567383,14.574691085246235
2022-02-17,75.04199981689453,5.135799884796143,14.61155058612125
2022-02-18,75.06300354003906,5.170599937438965,14.517271583231075
2022-02-21,74.68240356445312,5.137499809265137,14.536721428148457
2022-02-22,74.51699829101562,5.102700233459473,14.603444231819083
2022-02-23,74.62300109863281,5.05709981918335,14.756086248399063
2022-02-24,74.63300323486328,5.008699893951416,14.900673790616056
2022-02-25,75.4083023071289,5.122200012207031,14.721858210811511
2022-02-28,75.06800079345703,5.15939998626709,14.549754039862677
2022-03-01,75.28479766845703,5.158400058746338,14.594602359467585
2022-03-02,75.80120086669922,5.158999919891357,14.693002916017782
2022-03-03,75.63099670410156,5.096502780914307,14.839783270074749
2022-03-04,75.8917007446289,5.030900001525879,15.0851141389435
2022-03-07,76.41799926757812,5.06056022644043,15.100699497322282
2022-03-08,77.08080291748047,5.110499858856201,15.082830456184025
2022-03-09,76.91449737548828,5.058800220489502,15.204098605033636
2022-03-10,76.13490295410156,5.011499881744385,15.192039259831489
2022-03-11,76.310302734375,5.009699821472168,15.232510021319039
2022-03-14,76.75370025634766,5.073500156402588,15.128352792004362
2022-03-15,76.49009704589844,5.121399879455566,14.93538853561065
2022-03-16,76.26589965820312,5.1631999015808105,14.7710530508131
2022-03-17,76.02420043945312,5.073874950408936,14.983459620605322
2022-03-18,75.98159790039062,5.039400100708008,15.077508509339362
2022-03-21,75.94640350341797,5.0177998542785645,15.135399120923523
2022-03-22,76.30709838867188,4.935200214385986,15.461803994544857
2022-03-23,76.10189819335938,4.909999847412109,15.49936874915995
2022-03-24,76.55239868164062,4.82420015335083,15.868412637993114
2022-03-25,76.32350158691406,4.826300144195557,15.814081036527742
2022-03-28,76.27850341796875,4.7368998527526855,16.103043296058313
2022-03-29,76.03410339355469,4.764100074768066,15.959803992416406
2022-03-30,75.66670227050781,4.756199836730957,15.909067084640252
2022-03-31,75.82779693603516,4.769700050354004,15.897812469446013
2022-04-01,75.9092025756836,4.737800121307373,16.022035677338117
2022-04-04,75.99479675292969,4.657199859619141,16.317701417938384
2022-04-05,75.47799682617188,4.593800067901611,16.430405265906412
2022-04-06,75.45069885253906,4.650700092315674,16.22351417095371
2022-04-07,75.94509887695312,4.715199947357178,16.106442934518522
2022-04-08,75.91320037841797,4.752099990844727,15.974663943239912
2022-04-11,75.91729736328125,4.698100090026856,16.15914857251312
2022-04-12,75.83699798583984,4.693600177764893,16.157532621782384
2022-04-13,76.1498031616211,4.673099994659424,16.295350676991216
2022-04-14,76.12169647216797,4.690199851989746,16.22994731021419
2022-04-15,76.30879974365234,4.701000213623047,16.23246038630604
2022-04-18,76.3313980102539,4.7006001472473145,16.238649453081816
2022-04-19,76.28019714355469,4.651999950408936,16.39729104830477
2022-04-20,76.44539642333984,4.664999961853027,16.387009013602277
2022-04-21,76.27619934082031,4.620800018310547,16.507141412431945
2022-04-22,76.28520202636719,4.620800018310547,16.509089708292226
2022-04-25,76.4635009765625,4.795199871063232,15.94584230742573
2022-04-26,76.52780151367188,4.876200199127197,15.694146751269518
2022-04-27,76.79409790039062,4.997799873352051,15.365580824844917
2022-04-28,76.47219848632812,4.963600158691406,15.406599250832707
2022-04-29,76.58899688720703,4.93779993057251,15.510753364672468
2022-05-02,76.52310180664062,4.97130012512207,15.39297565639564
2022-05-03,76.52410125732422,5.084700107574463,15.049875044415993
2022-05-04,76.46730041503906,4.958099842071533,15.422702819774283
2022-05-05,76.00160217285156,4.918799877166748,15.451249099532149
2022-05-06,76.54180145263672,5.027999877929688,15.223111239245554
2022-05-09,76.9574966430664,5.080399990081787,15.147920792320823
2022-05-10,77.3655014038086,5.160900115966797,14.990699231797791
2022-05-11,77.27140045166016,5.13129997253418,15.058835161706277
2022-05-12,77.41840362548828,5.134252071380615,15.078808470864628
2022-05-13,77.44380187988281,5.133399963378906,15.086259093847765
2022-05-16,77.48629760742188,5.058300018310547,15.318644075465892
2022-05-17,77.8053970336914,5.059700012207031,15.377472349344451
2022-05-18,77.37239837646484,4.93809986114502,15.668455590633629
2022-05-19,77.81999969482422,4.96750020980835,15.66582715812841
2022-05-20,77.42109680175781,4.929999828338623,15.704076977188903
2022-05-23,77.81839752197266,4.880199909210205,15.945739717569586
2022-05-24,77.52680206298828,4.813499927520752,16.106118880304905
2022-05-25,77.47879791259766,4.817800045013428,16.081779482066842
2022-05-26,77.49729919433594,4.822800159454346,16.06894265407506
2022-05-27,77.63020324707031,4.768199920654297,16.280819709509544
2022-05-30,77.69200134277344,4.729599952697754,16.426759582162564
2022-05-31,77.5208969116211,4.752399921417236,16.311947267372062
2022-06-01,77.5989990234375,4.730400085449219,16.40432048488524
2022-06-02,77.58409881591797,4.815499782562256,16.1113284849193
2022-06-03,77.3604965209961,4.795700073242188,16.13122074765106
2022-06-06,77.69419860839844,4.775000095367432,16.27103603281079
2022-06-07,77.82099914550781,4.7941999435424805,16.232322402474754
2022-06-08,77.67060089111328,4.867526054382324,15.956894739409766
2022-06-09,77.72429656982422,4.898099899291992,15.868254663621514
2022-06-10,77.8187026977539,4.903299808502197,15.870680100535205
2022-06-13,78.17759704589844,4.984000205993652,15.685713044691235
2022-06-14,78.16059875488281,5.113399982452393,15.285445891795247
2022-06-15,77.9854965209961,5.116099834442139,15.243153778194333
2022-06-16,77.90019989013672,5.052000045776367,15.419675214623911
2022-06-17,77.97769927978516,5.052199840545654,15.434405158320757
2022-06-20,77.9614028930664,5.152100086212158,15.131965914579874
2022-06-21,77.93399810791016,5.18720006942749,15.024289995529651
2022-06-22,78.13490295410156,5.122799873352051,15.252382463844874
2022-06-23,78.19309997558594,5.193600177764893,15.055664144180803
2022-06-24,78.14240264892578,5.23799991607666,14.918366533204454
2022-06-27,78.2522964477539,5.241399765014648,14.92965619033167
2022-06-28,78.44110107421875,5.236800193786621,14.978822596150957
2022-06-29,79.07319641113281,5.266600131988525,15.01408772822039
2022-06-30,78.89830017089844,5.180900096893311,15.228685883792513
2022-07-01,78.96299743652344,5.251999855041504,15.0348437958781
2022-07-04,78.95069885253906,5.330999851226807,14.809735707340224
2022-07-05,78.93949890136719,5.3282999992370605,14.815137832455049
2022-07-06,79.36840057373047,5.385200023651123,14.738245603720271
2022-07-07,79.04389953613281,5.427999973297119,14.56225127578977
2022-07-08,79.22160339355469,5.338200092315674,14.84050841548521
2022-07-11,79.3313980102539,5.254000186920166,15.099237759402717
2022-07-12,79.47779846191406,5.377200126647949,14.78051710741499
2022-07-13,79.47640228271484,5.436500072479248,14.619038208983344
2022-07-14,79.80750274658203,5.390900135040283,14.804114479480276
2022-07-15,79.87830352783203,5.422800064086914,14.730084565874893
2022-07-18,79.72049713134766,5.410099983215332,14.735494238309464
2022-07-19,80.0302963256836,5.436800003051758,14.720110410675652
2022-07-20,79.85590362548828,5.413099765777588,14.75234284990442
2022-07-21,80.00340270996094,5.470200061798096,14.625315675138802
2022-07-22,79.7759017944336,5.497799873352051,14.51051395688465
2022-07-25,79.87680053710938,5.496699810028076,14.5317742095691
2022-07-26,79.72250366210938,5.356299877166748,14.88387608803545
2022-07-27,79.84120178222656,5.350100040435791,14.923310065006396
2022-07-28,79.84739685058594,5.243000030517578,15.229333661228983
2022-07-29,79.57150268554688,5.182700157165527,15.353290808369929
2022-08-01,79.1948013305664,5.171199798583984,15.314589343898897
2022-08-02,78.95570373535156,5.184000015258789,15.230652681896267
2022-08-03,78.60449981689453,5.277699947357178,14.893703810550265
2022-08-04,79.11830139160156,5.282700061798096,14.976867977749947
2022-08-05,79.15489959716797,5.211100101470947,15.18967167313189
2022-08-08,79.41059875488281,5.164599895477295,15.375943996053532
2022-08-09,79.60189819335938,5.110099792480469,15.57736667109591
2022-08-10,79.57839965820312,5.123700141906738,15.531431866461402
2022-08-11,79.0978012084961,5.093699932098389,15.528555325776944
2022-08-12,79.61399841308594,5.1570000648498535,15.438044873362612
2022-08-15,79.62760162353516,5.074900150299072,15.690476514861592
2022-08-16,79.55290222167969,5.095600128173828,15.612077129409686
2022-08-17,79.14600372314453,5.1417388916015625,15.392847710026738
2022-08-18,79.35970306396484,5.164999961853027,15.36489906100469
2022-08-19,79.7667007446289,5.166999816894531,15.437720838273663
2022-08-22,79.91790008544922,5.168399810791016,15.462793710074436
2022-08-23,79.88379669189453,5.156099796295166,15.493066435466158
2022-08-24,79.85449981689453,5.103499889373779,15.647007259305145
2022-08-25,79.79679870605469,5.110099792480469,15.61550692678761
2022-08-26,79.88289642333984,5.108699798583984,15.636639374558976
2022-08-29,79.95909881591797,5.0625,15.794389889564043
2022-08-30,79.96790313720703,5.027200222015381,15.907045593093223
2022-08-31,79.68229675292969,5.1219000816345215,15.557175166037435
2022-09-01,79.54879760742188,5.181700229644775,15.351871795346069
2022-09-02,79.716796875,5.2403998374938965,15.211968427417318
2022-09-05,79.72450256347656,5.171000003814697,15.417617966479021
2022-09-06,79.78299713134766,5.153900146484375,15.48012085289816
2022-09-07,79.89510345458984,5.247200012207031,15.22623556729736
2022-09-08,79.6498031616211,5.246699810028076,15.180933929054895
2022-09-09,79.706298828125,5.2133002281188965,15.28902908722087
2022-09-12,79.65579986572266,5.146299839019775,15.478266396715593
2022-09-13,79.35530090332031,5.0920000076293945,15.584308873609872
2022-09-14,79.60240173339844,5.189799785614014,15.338241362230228
2022-09-15,79.45369720458984,5.162700176239014,15.389949927805267
2022-09-16,79.8490982055664,5.246099948883057,15.220658962581721
2022-09-19,79.68949890136719,5.250699996948242,15.176928590032471
2022-09-20,79.7074966430664,5.170899868011475,15.414627758730665
2022-09-21,79.76270294189453,5.141499996185303,15.513508314903019
2022-09-22,80.05069732666016,5.170400142669678,15.482495574380609
2022-09-23,81.06220245361328,5.115499973297119,15.846388989689672
2022-09-26,81.25479888916016,5.258800029754639,15.451205299576923
2022-09-27,81.61579895019531,5.389400005340576,15.143763474471905
2022-09-28,81.72460174560547,5.378099918365479,15.19581320282412
2022-09-29,81.42870330810547,5.374199867248535,15.151781719981892
2022-09-30,81.48059844970703,5.396200180053711,15.099624871384222
2022-10-03,81.52130126953125,5.414299964904785,15.056665090214459
2022-10-04,81.49500274658203,5.16349983215332,15.782900241249044
2022-10-05,81.46549987792969,5.17579984664917,15.73969285745675
2022-10-06,81.6488037109375,5.195199966430664,15.716200384685846
2022-10-07,82.3489990234375,5.220099925994873,15.775368324533177
2022-10-10,82.8322982788086,5.198400020599365,15.93419089538596
2022-10-11,82.42070007324219,5.186800003051758,15.890471972073016
2022-10-12,82.2739028930664,5.292099952697754,15.546551204333477
2022-10-13,82.19999694824219,5.291500091552734,15.534346693003926
2022-10-14,82.19210052490234,5.259799957275391,15.626468913749026
2022-10-17,82.41280364990234,5.327400207519531,15.469610023586764
2022-10-18,82.1947021484375,5.277359008789063,15.57496884550551
2022-10-19,82.2863998413086,5.239799976348877,15.704110884523923
2022-10-20,82.99700164794922,5.269199848175049,15.751348219729161
2022-10-21,82.82569885253906,5.216599941253662,15.877333854478833
2022-10-24,82.54129791259766,5.163400173187256,15.98584172135678
2022-10-25,82.7614974975586,5.30620002746582,15.597131104966001
2022-10-26,82.44529724121094,5.315199851989746,15.511231851488619
2022-10-27,82.04959869384766,5.383900165557861,15.239806863199135
2022-10-28,82.44249725341797,5.339200019836426,15.440983096179963
2022-10-31,82.23919677734375,5.28849983215332,15.550571880014296
2022-11-01,82.72899627685547,5.178800106048584,15.974549042785426
2022-11-02,82.68450164794922,5.142399787902832,16.078971892161952
2022-11-03,82.88839721679688,5.142600059509277,16.117994060908238
2022-11-04,82.68180084228516,5.1149001121521,16.16489061943708
2022-11-07,81.9749984741211,5.078132152557373,16.14274619317224
2022-11-08,81.82599639892578,5.153326988220215,15.878285345752088
2022-11-09,81.40519714355469,5.14300012588501,15.828348269687519
2022-11-10,81.34380340576172,5.185200214385986,15.687688043381401
2022-11-11,80.48290252685547,5.341579914093018,15.067246736216095
2022-11-14,80.49700164794922,5.279058933258057,15.24836200270816
2022-11-15,80.99199676513672,5.331200122833252,15.192075873920437
2022-11-16,81.07140350341797,5.331699848175049,15.205545287994287
2022-11-17,81.49530029296875,5.39900016784668,15.094517088239336
2022-11-18,81.52490234375,5.422100067138672,15.035669082878432
2022-11-21,81.5198974609375,5.38129997253418,15.148736899449945
2022-11-22,81.72769927978516,5.318600177764893,15.366392762790959
